@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
1.51,0.53,-0.43,-0.36,-0.74,-0.13,-0.05,0.28,-0.03,0.02,0.16,0.14,-0.27,-0.35,0.37,-0.29,0.42,-0.27,1,0.2,-0.05,-0.4,-0.85,0.02,0.87,0.22,0.28,0.12,-0.29,-0.88,-0.51,-0.22,-0.18,0.4,0.33,0.33,-0.05,0.01,0.57,-0.38,0.08,0.12,0.53,-0.26,-0.29,0.06,-0.29,-0.47,0.61,0.49,0.57,0.19,-0.2,-0.55,-0.8,-0.24,0,0.08,0.22,0.28,0.12,-0.446667,-0.236667,0.18,-0.03,-0.52,0.24,0.03,-0.08,0.32,0.2,0.21,0.05,-0.27,-0.17,0,-0.14,42.04
-0.81,0.19,-0.56,-0.09,0.13,-0.69,-0.64,-0.44,0.04,0.09,0.31,0.13,0.43,0.1,0.07,0.18,0.1,-0.07,0.07,-0.03,0.12,0.1,1.44,1.13,0.69,0.38,-0.65,0.31,-0.22,0.34,-0.57,0.44,-0.35,0.25,-0.59,0.08,-0.86,0.52,-0.62,0.25,-0.1,-0.4,-1.26,0.13,-0.22,-0.12,-0.17,0.45,0.55,0.1,0.15,-0.08,-0.27,-0.24,-0.19,0.06,-0.09,-0.06,-0.02,0.02,0.0759091,-0.06,-0.14,-1.05,-0.55,0.04,0.41,0.98,0.81,0.09,0.07,-0.23,0.42,0.24,-0.53,-0.66,-0.05,16.19.03
-0.51,-0.38,0.51,0.16,0.23,-0.26,-0.17,-0.26,-0.02,-0.35,0.03,-0.03,0.15,0.1,-0.02,-0.11,0.03,0.12,0.2,0.01,0.34,-0.01,-0.77,-0.57,-0.19,-0.03,0.26,0.37,0.35,0.54,0.44,0.42,0.02,0.29,0.14,0.13,-0.74,0.11,-0.27,0.26,-0.07,0.04,-0.52,0.02,-0.07,-0.14,-0.44,-0.22,0.27,-0.02,0.04,-0.42,-0.18,-0.35,-0.43,1.07,-0.336082,0.04,-0.34,0.06,0.1,0.56,0.25,-1.04,-0.44,-0.04,0.82,0.48,0.36,0.51,0.42,0.14,-0.01,-0.31,-0.11,-0.52,-0.25,12.01.01
-0.0027381,-0.27,-0.1,0.14,0.25,0.18,-0.04,-0.06,-0.03,0.22,-0.01,-0.16,0.05,0.23,0.33,0.1,0.25,-0.09,-0.4,-0.01,-0.49,-0.3,-0.46,0.16,0.17,-0.0212338,0.52,-1.07,0.39,-0.62,2.37,-0.68,0.41,-0.26,0.29,-0.62,0.74,-0.41,0.21,-0.52,0.59,0.62,1.39,-1.32,-0.84,-1.07,0.43,0.31,0.14,0.1,0.16,0.04,0.1,0.1,-0.13,0.02,-0.15,-0.29,0.0202516,-0.32,-0.48,0,-0.02,-0.18,-0.03,0.19,0.48,0.15,0.11,0.31,-0.06,-0.18,-0.11,-0.25,-0.31,-0.16,0.03,14.04
0.32,-0.03,-0.17,0.24,-0.28,-0.101117,0.17,0.08,-0.34,0.27,-0.3,0.21,0.04,0.35,0.0225459,0.27,0.01,-0.06,-0.68,0.07,0.1,0.08,-0.46,-0.1,-0.35,-0.16,-0.29,-0.11,0.12,0.02,-0.73,-0.2,-0.13,-0.2,0.1,0.74,0.62,-0.09,-0.08,-0.21,-0.06,0.5,0.77,0.18,0.02,0.12,0.86,-0.47,-0.08,-0.03,-0.14,-0.16,-0.14,0.26,0.11,-0.14,-0.19,-0.08,-0.08,-0.16,0.01,0.01,0.43,0.23,0.04,-0.11,-0.55,-0.45,-0.35,0.05,0.05,0.07,0.06,0.24,0.27,0.12,0.31,11.02.03.04
1.63,1.97,-0.34,-0.89,-1.08,-0.99,-0.16,0.2,0.61,0.37,0.1,0.3,0.18,-0.49,0.11,0,0.35,0.27,0.46,0.42,-0.2,-0.44,-0.38,-0.47,-0.11,0.48,0.79,0.27,0.22,-0.16,0.23,-0.16,0.31,0.55,0.65,0.42,0.25,0.12,-0.01,-0.05,0.24,-1.02,-0.51,-0.53,-0.69,-0.44,-1.12,-0.39,0.33,-0.15,0.06,0,-0.29,-0.42,-0.22,0.19,0.23,0.5,0.46,0.0905556,0.28,0.39,0.16,-1.37,-1.14,-0.65,-0.05,0.44,0.66,0.95,0.62,0.21,0.24,0.51,0.03,-0.41,-0.05,01.06
1.08,1.39,-0.2,-1.18,-0.07,0.14,0.05,0.54,0.27,0.46,-0.16,0.14,-0.12,-0.4,-0.09,-0.06,-0.07,-0.06,-0.04,0.21,-0.42,-0.33,-1.13,-0.38,0.12,0.33,0.53,-0.03,0.12,0.01,0.21,0.04,0.27,0.4,0.37,0.35,-0.33,0.33,-1.22,0.11,0.27,-0.22,-0.21,0.18,-0.08,-0.03,-0.5,-0.71,0.28,0.34,0.13,-0.19,-0.05,-0.19,-0.38,0.47,0.11,0.25,0.0558633,-0.02,0.03,0.31,0.11,-0.76,-0.35,-0.19,-0.23,-0.32,-0.15,0.04,0.22,0.26,0.34,0.28,0.5,0.21,0.13,01.04
-0.06,-0.3,0.03,0.24,-0.24,-0.07,-0.1,0.16,0.08,0.65,-0.12,0.25,-0.05,0.12,-0.19,0.03,-0.05,-0.26,-0.19,0,0.09,-0.12,-0.41,-0.36,-0.32,0.08,0.49,0.01,0.6,0.07,0.16,-0.12,-0.1,0.04,-0.04,0.26,0.8,0.1,-0.23,0.04,0.16,-0.07,0.36,-0.47,-0.53,-0.51,0.32,0.12,0.31,0.2,0,0.05,0.06,-0.1,-0.14,-0.18,-0.31,-0.22,0.09,0.0399099,-0.22,0.1,-0.06,0.1,-0.41,0.31,-0.18,-0.01,0.38,0.29,0.18,0.01,0.14,0.12,-0.45,-0.41,-0.04,01.05
-0.01,-0.4,-0.47,0,-0.57,-0.34,-0.22,-0.12,-0.22,0.38,-0.22,0.18,0.1,0.3,0.21,0.16,-0.08,-0.1,-0.1,0.36,0.12,0.15,0.14,0.04,-0.09,0.03,-0.13,-0.53,-0.23,-0.15,0.2,-0.25,-0.17,-0.19,-0.13,0.44,0.5,-0.19,-0.41,-0.02,-0.15,0.64,0.56,0.04,0.17,-0.15,-0.13,-0.19,-0.12,0.1,0.32,0.08,0.29,0.22,0.04,0.15,-0.31,-0.24,-0.18,0.0317442,0.07,-0.2,0.11,0.63,-0.1,-0.3,0.1,-0.12,-0.16,-0.09,0.08,-0.1,-0.03,0.06,0.01,0,0.02,43.01.03.05
0.93,0.69,-1.12,-1,0.26,0.08,0.19,0.17,0.48,-0.21,0.31,-0.15,-0.05,-0.15,-0.14,-0.12,0.03,-0.38,0.09,-0.08,-0.14,-0.17,0.24,-0.03,0.37,0.2,0.69,0.04,0.06,-0.24,0.03,-0.21,0.09,-0.08,0.38,-0.07,0.3,-0.2,0.35,-0.41,0.39,-0.44,-0.32,-0.4,-0.37,-0.38,0.82,0.38,0.62,0.69,0.4,0.35,0.36,-0.03,-0.07,0.02,-0.13,-0.19,-0.7,0.0365672,-0.71,-0.86,-0.94,-0.05,-0.1,-0.13,-0.17,-0.1,-0.26,0.09,-0.24,0.45,0.48,-0.34,0.33,0.03,0,42.01
-0.04,-0.38,0.28,-0.4,0.03,-0.166474,-0.21,0.04,-0.23,0.05,-0.36,0.08,0.03,-0.26,0.22,-0.08,0.1,0.12,0.16,0.19,0.05,0.05,-0.39,-0.18,0.01,0.2,0.36,0.25,0.44,0.16,0.46,0.21,0.05,0.21,-0.05,0.06,-0.35,-0.2,-0.34,0.22,-0.1,-0.05,-0.81,-0.08,-0.2,0.12,-0.17,-0.17,0.25,0.32,-0.08,-0.34,-0.05,-0.26,-0.42,1.21,0.01,0.152155,-0.56,-0.25,0,0.24,0.26,-0.7,-0.12,0.32,0.61,0.15,0.44,0.24,-0.05,-0.22,0.13,0.22,-0.28,-0.27,-0.47,12.01.01
-0.27,-0.04,-0.79,-0.2,-0.03,-0.35,0.12,-0.16,0.11,-0.14,0.2,0.02,0.04,-0.01,-0.07,0.07,0,-0.09,-0.01,0.15,0.12,0.02,-0.13,0.06,0.02,0.04,-0.07,0.04,0.08,-0.09,-0.31,-0.07,-0.26,0.4,-0.09,0.06,0.0552174,0.18,-0.13,0.08,0.26,-0.09,0.41,0.02,-0.4,0,-0.28,-0.5,-0.39,-0.31,0.41,0.31,0.27,0.05,0.39,-0.45,-0.07,0.07,-0.5,0.07,0.37,0.36,0.2,-0.23,-0.23,-0.21,-0.1,-0.15,-0.06,-0.27,0.27,0.34,0.39,-0.06,0.07,0.09,0.17,11.02.03.01
0.23,-0.27,-0.1,-0.36,0.37,-0.0149804,0.17,-0.06,0.01,0.03,0.28,0.11,0.04,0.16,0.06,0.06,0.04,-0.29,-0.25,-0.19,-0.52,-0.01,0.01,0.32,-0.25,-0.43,-0.53,-0.33,-0.67,-0.17,-0.51,0.23,-0.27,0.29,-0.39,-0.04,-0.2,0.11,0.01,0.12,-0.02,0.66,0.41,0.7,0.29,0.64,0.4,-0.45,-0.55,-0.27,-0.24,-0.22,-0.01,0.06,0.27,0.36,0.21,0,0.02,0.08,0.0111165,-0.04,0.39,0.97,0.5,-0.42,-0.44,-0.21,-0.62,-0.39,-0.02,0.12,-0.17,0.09,0.35,0.22,0.03,16.01
-0.25,-0.58,-0.03,-0.1,-0.05,0.19,-0.07,0,-0.49,0.0168,-0.25,0.36,0.1,0.14,-0.1,0.08,0.11,-0.16,-0.12,-0.1,0.16,0.2,0.19,0.09,0.19,-0.12,-0.24,-0.22,0.27,-0.26,0.5,-0.48,-0.14,-0.16,0.14,-0.04,0.54,-0.16,-0.09,-0.32,0.47,0.37,0.71,-0.95,-0.06,-0.24,0.48,0.53,0.45,0.23,0.18,0.23,0.27,0.17,0,-0.6,-0.41,-0.28,-0.03,-0.33,-0.47,-0.19,-0.23,0.5,0.05,0.44,0.56,0.56,0.21,0.17,-0.53,-0.59,-0.33,0.15,-0.42,-0.62,-0.15,20.09.13
-1.12,-0.15,0.37,0.81,-0.32,1.04,0.29,-0.47,-0.34,-0.12,-0.12,-0.12,0.38,0.47,0.36,-0.09,-0.18,-0.53,-0.32,-0.03,-0.12,0.2,-0.366923,-0.36,-0.38,-0.77,-0.06,-0.6,-0.11,0.09,0.69,0.15,0.24,0.18,0.31,-0.27,0.37,-0.35,0.19,0.01,0.57,0.07,0.23,-0.02,-0.15,-0.04,-0.4,0.13,-0.32,-0.11,-0.48,0.13,-0.66,0.02,0.34,-0.21,0.34,0.39,0.26,-0.14,0.31,0.21,0.19,-1.82,-0.3,0.64,0.26,0.09,0.04,-0.08,0.2,-0.16,0.14,0.06,-0.02,0.13,0.81,20.03
0.24,-0.38,-0.18,-0.43,0,-0.17,-0.09,-0.17,0.23,-0.14,0.3,0.23,0.14,-0.14,-0.17,-0.15,0.06,-0.21,-0.04,-0.04,0.48,-0.14,-0.35,-0.37,-0.01,-0.23,0.16,0.18,0.01,0.11,-0.13,0.13,-0.35,0.01,-0.01,-0.16,-0.77,0.34,0.29,0.53,0.23,0.02,-0.13,0.11,0.16,0.24,-0.33,-0.12,-0.06,0.05,0.14,0.17,0.37,0.36,0.03,-0.35,-0.34,-0.34,-0.13,0.148286,0.19,0.12,0.22,0.39,0.05,-0.22,-0.03,0.07,-0.03,0.14,0,0.05,-0.17,0.23,-0.26,0,-0.22,14.10
-0.12,0.08,0.15,-0.45,0.11,0.18,-0.148041,0.13,0.06,0.4,0.16,0.08,0.29,-3.01,0.3,0.3,0.27,0.16,0.26,0.49,-0.2,-0.0271204,0.1,-0.13,-0.15,-0.05,-0.55,-0.37,-0.45,0.01,-0.59,0.44,-0.37,0.26,0.02,0.34,-0.82,0.28,-0.2,0.26,-0.28,0.79,-0.43,0.73,0.51,0.65,0.13,0.02,-0.65,-0.39,0.13,0.15,0.02,-0.25,0.01,0.2,0.02,0.02,-0.39,0.229435,0.11,0.35,0.52,-0.42,-0.36,-0.02,-0.04,-0.22,0.14,0.19,0.19,0.09,0.04,0.16,0.18,0.03,0.03,12.01.01
-1.22,-0.4,0.33,0.93,-0.22,-0.07,-0.41,-0.1,-0.42,-0.02,-0.17,0.16,0.22,0.39,0.25,-0.07,-0.01,-0.22,0.15,0.3,0.09,0.14,-0.17,0.15,0.34,0.43,0.29,0.35,0.49,0.38,-0.67,0.21,-0.09,0.26,-0.37,0.29,-0.43,0.14,-0.87,0.29,-0.87,0.54,-1.41,0.27,0.12,0.35,-0.13,-0.16,0.27,0.15,0.07,-0.45,-0.17,-0.28,-0.37,1.09,-0.336082,-0.08,-0.46,-0.18,0.13,0.25,0.31,-0.64,-0.29,-0.25,0.37,0.55,0.48,0.33,0.24,-0.11,0.06,0.17,-0.11,-0.51,-0.3,12.01.01
0.33,0.11,-0.04,0.03,-0.05,-0.07,0.49,-0.07,-0.14,-0.17,-0.16,0.01,-0.01,-0.25,0.43,-0.05,0.21,-0.07,0.06,0.09,-0.25,-0.161429,-0.53,-0.47,-0.45,-0.37,-0.02,-0.85,-0.02,-0.51,0.22,-0.14,-0.14,0.06,0.47,-0.07,0.53,-0.37,0.26,-0.47,0.52,0.59,0.62,0.46,0.14,0.55,1.09,-0.38,-0.43,0.62,-0.34,-0.56,-0.51,-0.43,-0.56,-0.38,0.13,-0.12,0.46,0.42,0.24,0.19,0.57,1.77,-0.3,1.11,1.09,-0.43,-0.76,-0.63,-0.49,-0.19,-0.94,-1.63,-0.07,0.94,0.53,32.01.01
-0.74,-0.34,0.15,-0.0732394,-0.23,0.17,-0.31,-0.04,-0.4,0.17,-0.09,0.08,0.14,0.33,0.05,-0.0571831,0.05,0,0.03,0,0.06,-0.0162857,-0.6,-0.52,-0.41,0.15,0.27,-0.21,0.57,-0.28,-0.1,-0.33,0.24,-0.1,-0.14,0.14,0.83,-0.07,0.3,0.04,0,0.22,0.54,-0.28,-0.28,0,-0.21,-0.11,0.09,-0.16,-0.25,-0.08,0.17,-0.06,-0.03,0.37,0.1,0.14,-0.3,0.148286,0.12,0.2,0,-0.05,-0.02,0.14,-0.16,-0.23,0.03,0.07,0.07,-0.08,-0.06,0.44,0.085493,-0.19,0.01,14.10
-0.3,-0.67,-0.15,0.04,-0.11,0.08,-0.02,-0.05,-0.18,0.08,0.17,0.4,0.13,0.12,-0.02,-0.11,0.04,-0.07,-0.28,-0.08,-0.1,0.01,-0.07,-0.25,0.32,1.32,-0.54,-0.6,0.2,-0.07,-0.13,-0.12,0.05,0.09,-0.38,0.09,0.26,-0.54,0.1,0.21,-0.13,-0.52,0.49,-0.34,0.66,-0.1,0.27,-0.16,-0.33,0.12,0.09,-0.04,0.14,0.2,0.13,-0.43,0.12,-0.04,-0.21,-0.09,0.25,0.0720703,0.103594,0.1,0.12,0.02,-0.06,0.08,0.17,0.13,0.05,-0.16,-0.16,-0.01,-0.32,-0.17,0.21,16.01
-0.69,0.2,-0.07,0.29,-0.27,0,0.33,0.12,-0.17,-0.02,0.11,0.09,0.25,-0.1,0.12,0.02,-0.11,-0.29,0.04,0.26,-0.32,-0.07,-0.19,-0.45,0.01,0.28,0.61,-0.09,-0.24,-0.5,-0.13,-0.4,0.04,0.17,0.45,0.31,0.82,-0.19,-0.59,-0.35,-0.09,-0.24,0.54,0.12,0.04,0.08,0.37,0.15,0.22,-0.2,-0.08,-0.27,-0.05,-0.29,-0.25,0.23,0.07,-0.05,-0.15,-0.0271429,0.17,-0.01,0.13,-0.78,0.41,-0.12,-0.1,-0.28,-0.12,0.1,0.11,0.15,0.22,0.2,0.17,0.04,0,01.06.02.01
-0.03,-0.29,-0.49,-0.51,0.05,-0.54,0.14,-0.08,0.32,0.22,0.19,-0.2,0.08,-0.2,0.56,-0.15,-0.14,-0.05,0.1,-0.03,0.12,-0.4,0.01,0.06,0.55,0.28,0.1,0.3,0.19,0.18,-0.16,-0.05,-0.3,0.05,-0.18,0.05,-0.57,0.19,-0.04,0.09,-0.47,-0.16,-0.1,0.09,-0.15,0.02,-0.07,-0.29,-0.24,0.12,0.08,0.24,0.31,0.03,-0.01,0.03,-0.16,-0.18,-0.05,-0.014,-0.02,0.12,0.08,0.05,-0.02,0.05,-0.1,0.08,-0.06,-0.01,0.08,0.13,-0.04,-0.15,-0.04,0.31,-0.26,01.05.25
-1.25,-1.69,-0.23,-0.0193464,-1.13,0.0484768,-0.48,-0.57,-0.75,0.14,0.18,0.38,0.58,0.81,0.36,0.08,-0.08,-0.45,-0.08,0.32,0.46,0.23,0.26,-0.23,-0.9,0.23,0.51,0.56,0.81,0.76,0.78,0.33,-0.02,-0.36,-0.24,-0.84,0.2,0,-0.24,0.28,0.19,-0.19,0.69,-0.42,-0.9,-1.26,-0.93,-0.3,-0.15,-0.32,0.37,0.54,0.56,0.43,0.38,0,-0.16,-0.29,-0.04,0.0399099,-0.09,0.06,-0.06,-0.29,-0.02,0.3,0.21,0.33,0.37,0.2,0.24,-0.05,0.13,-0.07,-0.35,-0.52,-0.49,01.05
0.68,0.75,-0.32,-0.06,0,-0.39,0.19,0.11,0.32,-0.04,0.25,-0.31,-0.16,-0.12,0.04,0.09,0.19,-0.18,0,-0.04,0.03,0.01,-0.63,-0.49,-0.1,0.02,-0.54,0.15,0.06,-0.08,-0.18,0.15,0.55,0.31,0.12,0.22,0.09,-0.23,-0.08,-0.03,0.18,-0.41,0.71,0.22,-0.01,0.03,-0.29,-0.18,0.37,-0.24,-0.55,-0.18,-0.48,-0.35,-0.12,-0.2,0.43,0.65,0.59,0.21,-0.000535714,0.11,0.23,-0.68,-0.27,-0.5,-0.06,-0.04,-0.23,-0.09,0.4,0.41,0.39,-0.04,0.35,0.05,0.31,01.05
0.01,-0.49,-0.04,-0.1,0.26,-0.08,0.03,-0.05,0.33,-0.28,0.36,-0.13,0.07,-0.2,0.03,-0.08,0.2,-0.2,0.04,-0.1,-0.03,-0.17,-0.29,-0.19,0.16,0.06,0.49,0.27,0.42,0.16,0.4,-0.04,-0.14,0.15,0.31,-0.27,-0.1,0.06,0.39,-0.09,0.62,0.07,0.32,-2.33,-0.21,-0.23,0.04,0.09,0.23,-0.05,-0.22,0.08,0.28,-0.08,0.11,-0.35,-0.33,-0.08,-0.08,0.24,-0.0157576,0.16,-0.06,-0.66,-0.21,-0.03,-0.1,0.08,-0.27,-0.03,0.27,0.44,0.3,-0.08,0.25,0.03,0.01,42.01
0.19,-0.54,-0.54,0.06,0.04,-0.07,0.29,0.06,0.12,-0.22,0.08,-0.12,-0.04,-0.17,0.3,0.01,0.06,-0.36,0.29,-0.01,-0.01,-0.25,0.12,0.08,0.05,-0.07,-0.17,-0.47,0.25,-0.11,-0.13,0.06,0.05,-0.11,-0.32,-0.07,0.114633,-0.37,-0.19,-0.23,0.71,0.72,0.4,-0.07,0.15,-0.3,0.35,-0.23,-0.27,-0.23,0.31,0.38,0.3,0.06,-0.03,0.18,0.05,-0.09,-0.34,0.0572674,-0.24,0.01,-0.21,0.03,-0.15,0.15,0,0.07,-0.16,-0.11,0.02,0.25,0.05,-0.35,0.24,0.08,-0.11,01.04
-0.94,-1.12,-0.29,0.34,-0.67,-1.16,-0.42,-0.52,-0.47,-0.66,-0.1,0.12,0.6,0.46,0.81,0.37,0.23,-0.15,0.23,-0.08,0.91,0.5,-0.34,-0.47,-0.33,-0.63,0.23,-0.28,0.66,0.21,0.68,0.06,-0.14,-0.02,0.36,-0.51,0.58,-0.12,0.44,0.07,0.72,-0.34,0.87,-0.53,-0.69,-0.49,0.48,0.14,-0.36,-0.19,-0.34,-0.25,0.04,0.27,0.3,-0.59,-0.07,-0.13,-0.01,0.09,0.48,-0.01,0.16,-0.21,1.23,0.37,0.16,0.31,0.19,-0.01,-0.26,-0.23,0.16,-0.13,-0.11,-0.98,-0.49,32.07
-0.49,-0.47,-0.42,0.19,-0.74,-1.08,-0.85,-0.91,-0.54,-0.78,0.09,-0.27,0.43,0.1,0.78,0.6,0.56,0.26,0.76,0.48,0.7,0.43,-0.99,0.35,-0.08,-0.38,0.21,-0.08,0.58,-0.15,0.09,0.29,0.58,-0.24,-0.13,-0.02,0.59,-0.03,0.06,-0.17,0.39,0.09,0.64,-0.6,-0.42,-0.55,0.21,0.35,-0.05,-0.05,-0.14,0.21,-0.01,0.14,0.17,-0.45,-0.16,0.01,0.27,-0.2,-0.01,-0.14,-0.12,1.27,1.67,0.45,-0.67,-0.7,-0.73,-0.57,-0.45,0.04,-0.07,-0.12,0.23,-0.09,-0.26,34.01.01.01
-0.51,-0.218,-0.163514,0.15,0.0256089,-0.0149804,0.039963,0.0119403,0.0115129,-0.0039777,0.0461905,0.0094052,0.0630657,0.0104444,0.0634926,-0.01337,0.0101115,-0.200861,-0.0452788,0.00457249,-0.005,-0.0186245,-0.34,-0.17,-0.31,0.18,-0.24,-0.43,0.21,0,0.09,-0.27,0.33,0.59,0.01,0.33,0.2,-0.25,-0.58,0.17,0.19,0.88,0.31,-0.36,-0.76,0.23,0.0146209,-0.0597122,-0.130072,-0.0789568,-0.0141727,-0.0307194,-0.021259,0.00420863,0.00625899,0.0800361,0.0558608,0.0352652,-0.00847656,-0.0329412,0.0111165,0.0720703,0.103594,0.159301,-0.0901103,-0.0845221,-0.0376471,-0.0342701,-0.0671168,-0.0517518,0.0448352,0.0313919,0.00569343,0.00288321,0.0646715,0.00225926,0.0534672,16.01
-0.18,-1.25,-0.27,-0.38,0.01,0.18,-0.18,0.08,-0.26,0.25,-0.2,0.19,0.14,0.22,-0.01,0.06,-0.01,-0.3,-0.35,-0.06,0.14,0.08,-0.52,-0.0112687,-0.06,0.03,0.09,-0.69,0.58,-0.35,0.73,-0.25,-0.11,0.21,0.56,0.18,0.65,-0.54,0.02,-0.71,0.64,0.32,0.69,-1.31,0.67,-0.79,0.37,0.31,0.07,-0.14,-0.69,-0.1,0.21,0.05,0.24,-0.16,-0.18,-0.09,0.16,-0.1,0.05,0.0457455,0.0343796,-0.72,0.26,0.67,0.22,0.44,0.18,-0.02,-0.25,0.0601356,-0.06,0.12,-0.48,-0.45,0.09,01.04
-1.32,-0.71,0.16,-0.07,0.05,0.32,0.39,0.4,-0.11,-0.1,-0.37,0.12,-0.1,-0.28,0.11,-0.13,0.05,-0.18,0.03,-0.05,-0.21,0.03,-1.44,-1.5,-0.87,0.02,0.24,0.32,0.34,0.52,0.55,0.29,0.06,0.11,0.11,0.34,-0.19,0.05,-0.11,0.48,0.18,0.16,-0.62,0.34,0.22,0.43,-0.15,-0.48,-0.55,-0.41,-0.56,-0.3,0.06,0.09,0.1,0.49,0.39,0.04,-0.06,0.07625,0.42,0.33,0.6,0.48,-0.35,0.38,0.31,-0.09,0.11,-0.02,-0.07,-0.06,-0.1,0.03,0.02,-0.38,-0.26,20.01.15
0.03,-0.51,0.18,-0.43,-0.43,-0.12,-0.19,-0.35,-0.32,0.04,-0.12,-0.06,0.15,0.22,0.22,0.2,0,0.04,0.1,0.3,-0.12,0.44,-0.55,-0.32,-0.25,-0.09,0.1,-0.19,0.04,-0.19,-0.14,-0.16,-0.05,0,0.36,0.18,0.69,0,0.25,-0.05,0.62,-0.44,0.64,-0.03,-0.28,-0.17,-0.07,-0.21,-0.54,-0.19,0.42,0.68,0.52,0.47,-0.02,0.09,-0.52,0.3,-0.04,-0.32,0.21,-0.49,-0.29,0.28,-0.05,0.16,0.16,-0.15,0,-0.22,0.12,-0.22,0,-0.13,0.05,-0.05,0.06,11.02.03.04
-0.23,-0.54,-0.27,-0.3,-0.02,-0.23,-0.56,-0.26,-0.15,-0.01,-0.04,0.1,0.31,0.39,0.27,0.21,0.22,-0.39,-0.02,0.18,-0.26,0.28,0.45,0.14,-0.2,0,-0.06,0.12,0.02,0.07,-0.28,0.11,-0.16,0.16,0,0,0.18,0.18,0.43,0.11,-0.17,-0.02,0.28,-0.35,-0.57,-0.45,0.15,0.26,0.3,-0.02,0.11,0.12,0.14,0.07,-0.06,-0.55,-0.39,-0.29,0.37,0.06,-0.010463,-0.15,-0.11,-0.94,-0.27,0.25,0.06,0.16,0.15,-0.05,0.32,-0.14,0.45,-0.09,-0.19,-0.14,0.43,43.01.03.05
