@relation cellcycle0.TRAIN
@attribute cln3-1 numeric
@attribute cln3-2 numeric
@attribute clb2-2 numeric
@attribute clb2-1 numeric
@attribute alpha0 numeric
@attribute alpha7 numeric
@attribute alpha14 numeric
@attribute alpha21 numeric
@attribute alpha28 numeric
@attribute alpha35 numeric
@attribute alpha42 numeric
@attribute alpha49 numeric
@attribute alpha56 numeric
@attribute alpha63 numeric
@attribute alpha70 numeric
@attribute alpha77 numeric
@attribute alpha84 numeric
@attribute alpha91 numeric
@attribute alpha98 numeric
@attribute alpha105 numeric
@attribute alpha112 numeric
@attribute alpha119 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_80 numeric
@attribute cdc15_90 numeric
@attribute cdc15_100 numeric
@attribute cdc15_110 numeric
@attribute cdc15_120 numeric
@attribute cdc15_130 numeric
@attribute cdc15_140 numeric
@attribute cdc15_150 numeric
@attribute cdc15_160 numeric
@attribute cdc15_170 numeric
@attribute cdc15_180 numeric
@attribute cdc15_190 numeric
@attribute cdc15_200 numeric
@attribute cdc15_210 numeric
@attribute cdc15_220 numeric
@attribute cdc15_230 numeric
@attribute cdc15_240 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute cdc28_0 numeric
@attribute cdc28_10 numeric
@attribute cdc28_20 numeric
@attribute cdc28_30 numeric
@attribute cdc28_40 numeric
@attribute cdc28_50 numeric
@attribute cdc28_60 numeric
@attribute cdc28_70 numeric
@attribute cdc28_80 numeric
@attribute cdc28_90 numeric
@attribute cdc28_100 numeric
@attribute cdc28_110 numeric
@attribute cdc28_120 numeric
@attribute cdc28_130 numeric
@attribute cdc28_140 numeric
@attribute cdc28_150 numeric
@attribute cdc28_160 numeric
@attribute elu0 numeric
@attribute elu30 numeric
@attribute elu60 numeric
@attribute elu90 numeric
@attribute elu120 numeric
@attribute elu150 numeric
@attribute elu180 numeric
@attribute elu210 numeric
@attribute elu240 numeric
@attribute elu270 numeric
@attribute elu300 numeric
@attribute elu330 numeric
@attribute elu360 numeric
@attribute elu390 numeric
@attribute class {R.11.02.03.01,R.12.04.02,R.01.04,R.43.01.03.09,R.32.01,R.20.01.17,R.12.04.01,R.14.10,R.20.09.07.03,R.16.03.03,R.10.03.01.01.11,R.42.01,R.01.05,R.20.03,R.01.03.01.03,R.10.01.09.05,R.11.02.03.04,R.12.10,R.01.05.25,R.16.19.03,R.11.04.03.01,R.34.11.03.07,R.42.04.05,R.10.01.03.05,R.14.04,R.16.01,R.43.01.03.05,R.42.16,R.12.01.01,R.01.07.01,R.20.09.07,R.32.07,R.01.03.07,R.01.05.02.07,R.01.06,R.20.09.04,R.20.01.13,R.01.06.02.01,R.20.01.27,R.11.06.02,R.14.07.02,R.10.01.05.01,R.20.09.13,R.14.07.02.02,R.01.01.06.06.01.03,R.12.07,R.14.13,R.10.03.01,R.10,R.16.03.01,R.42.04,R.34.01.01.01,R.01.01,R.02.01,R.11,R.20.01.01.01,R.01.05.13.01,R.20.01.03,R.01.20.15,R.11.04.01,R.01.03.01,R.14.07.11,R.20.09.18,R.42.27.03,R.10.03.01.01.09,R.20.01.07,R.42.04.03,R.20.01.15,R.01.01.06.04.02,R.14.07.04,R.20.09.16,R.14.01,R.11.02.03.04.03,R.01.06.06.11,R.14.13.01.01,R.14.07.09,R.10.03.02,R.01.07,R.20.01.10,R.01.02,R.99,R.01.01.06.05,R.32.01.01,R.10.01.05.03,R.10.03.04.03,R.01.01.09.06.01,R.14.13.01,R.01.03.04.03,R.02.13.03,R.01.20.19,R.01.05.09.04,R.11.04.03.05,R.14.07.03,R.10.01.03,R.42.25,R.32,R.14.07.05,R.42.10.03,R.02.19,R.10.01.05.03.01,R.01.03.04,R.20.09.01,R.02.13,R.11.02.03.01.04,R.02.16.01,R.11.04.02,R.12.04.03,R.18.02.01,R.16.19,R.01.06.05,R.12,R.10.03.01.03,R.16.21.07,R.02.10,R.01.01.11.03.01,R.34.01.01.03,R.20.09.07.27,R.12.01,R.42.08,R.10.03.04.05,R.20.03.01.01,R.11.02.03.04.01,R.20.01.23,R.01.01.03.02.01,R.32.01.09,R.34.11.03.13,R.01.04.04,R.14.07,R.14.07.11.01,R.32.01.03,R.01.06.02.02,R.40.01,R.01.01.09.04.01,R.42.19,R.11.04.03,R.01.01.09.07.01,R.01.03.10,R.02.16,R.01.06.06,R.01.02.07,R.01.01.09.05,R.32.07.03,R.20.01.01.01.01,R.34.07.01,R.20.01.21,R.34.01.01,R.01.01.11.04.01,R.20.01.03.01,R.30.01,R.14,R.01.01.13,R.01.01.06.05.01,R.11.02.03.01.01,R.02.04,R.01.01.06.02.01,R.12.04,R.20.01.25,R.38,R.01.01.03.05.01,R.40.10.02.02.01,R.14.07.01,R.01.02.02.09,R.20.09.07.25,R.20.01.01.07.07,R.01.03.16.01,R.40.20,R.10.03.03,R.01.06.10,R.01.03.01.01,R.02.45,R.14.13.04,R.20.01.01.07,R.01.01.06.05.01.01,R.20.09.18.09.01,R.10.01.05,R.01.01.09.02,R.30.01.05.05.01,R.11.04.03.03,R.02.01.03,R.01.01.09.03.01,R.18.02.09,R.42.10,R.20.09.07.05,R.20.01.03.03,R.16.21.17,R.01.03.04.01,R.01.05.06.07,R.11.02.01,R.18.02.01.01.01,R.01.01.03.03.01}

@data
-0.015836,-0.29,-0.58,0.33,0.13,-0.34,0.2,0.14,-0.14,-0.09,0.07,0.2,-0.02,-0.04,-0.24,-0.1,0.07,-0.14,-0.15,-0.01,0.3,0.14,-0.15,0,-0.13,0.04,-0.29,-0.56,-0.06,0.47,0.34,-0.53,0.07,0.59,-0.45,0.060352,-0.08,-0.18,1.43,-0.16,-0.56,0.69,0.77,-0.45,-0.45,-0.37,0.28,-0.68,-0.68,-0.39,-0.14,0.22,0.25,0.38,0.25,-0.01,0.08,0.25,0.42,-0.12,-0.16,-0.08,0.11,0.88,-0.23,-0.16,0.24,0.2,-0.14,-0.23,-0.07,-0.12,-0.37,0.11,-0.09,0.08,-0.1,R.16.01
-0.45,-0.22,-0.03,-0.54,-0.07,0.16,0.04,0.17,-0.05,0.13,-0.59,0.06,0.31,-0.28,0.95,-0.45,0.12,-0.08,-0.1,0.12,-0.17,-0.26,0.18,0.41,0.17,-0.18,0.11,-0.44,0.19,-0.12,0.11,0.04,-0.35,-0.18,-0.21,-0.03,-0.3,-0.27,-0.51,0.16,-0.05,0.27,0.14,0.12,0.1,0.64,0.04,-0.12,0.07,0.17,0.03,-0.32,-0.43,-0.18,-0.29,0.28,0.16,0.035265,-0.32,0.08,0.16,0.12,0.56,0.14,-0.28,-0.084522,0.15,0.28,-0.05,0.11,0.2,-0.28,-0.18,0.15,-0.05,-0.2,0,R.16.01
0.42,-0.69,0.41,0.38,-0.61,-0.28,-0.18,-0.07,-0.21,0.46,0.01,0.28,0.22,0.03,0.39,-0.2,-0.25,-0.43,0.26,0.17,0.16,0.26,-0.45,-0.75,-0.63,0.1,0.53,0.2,0.08,0.23,0.43,-0.13,-0.08,-0.19,0.04,-0.19,0.14,-0.38,0.47,0.07,0.36,0.29,0.78,-0.3,-0.3,-0.32,-0.49,-0.58,-0.49,-0.36,0.05,0.15,0.83,0.99,0.74,-0.41,-0.18,-0.34,0.22,0.01,0.08,-0.34,0.12,-0.7,-0.08,-0.06,-0.08,-0.2,-0.1,-0.2,0.04,0.25,0.38,0.12,0.38,0.08,0.16,R.16.01
0.24,0.59,0,0.64,0.21,0.26,0.36,0.05,0.12,-0.29,0.04,-0.46,-0.14,0.02,0.12,0.21,0.14,-0.54,-0.04,-0.08,0.09,-0.08,0.18,0.19,0.04,0.03,-0.67,0.06,-0.23,0.01,-0.25,0.47,-0.25,0.34,-0.19,0.29,-0.29,-0.07,-0.41,0.21,-0.53,-0.82,-0.05,0.7,0.57,0.67,0.12,0.16,-0.85,-0.29,-0.29,-0.21,-0.14,0.13,-0.07,0.24,0.57,0.19,-0.13,-0.032941,0.36,0.06,0.15,0.02,-0.21,-0.08,-0.23,-0.42,-0.21,-0.52,-0.12,0.3,0.18,-0.03,0.64,0.31,0.37,R.16.01
-0.23,-0.86,-0.18,0.48,-0.11,0.04,0.03,0.04,-0.24,-0.24,-0.3,0.01,0.26,0.32,0.21,-0.08,0.1,0.01,-0.24,0.06,-0.06,0.19,0.15,0.1,-0.07,0.09,0.27,-0.08,0.35,-0.03,-0.31,-0.04,0.18,0.06,0.43,-0.39,-0.06,0.01,0.43,-0.26,0.24,0.05,0.47,-0.38,-0.62,-0.6,0.22,0.36,-0.21,0.39,0.02,0.24,-0.45,0.01,0.01,-0.41,-0.04,-0.13,-0.14,-0.032941,0.1,-0.16,0.19,0.66,-0.33,-0.1,-0.17,-0.12,-0.37,0.1,0.11,0.17,0.14,0.07,-0.17,-0.19,0.17,R.16.01
-1.4,-0.38,-0.06,0.08,-0.27,-0.2,-0.04,-0.22,-0.15,-0.22,-0.22,0.09,0.33,-0.22,0.5,-0.17,0.25,0.01,0.33,0.47,-0.05,-0.23,-0.02,-0.44,-0.49,-0.13,0.53,-0.44,0.44,-0.19,0.74,-0.11,0.38,0.58,0.55,0.03,0.4,-3.42,0.04,0.03,0.89,0.17,0.87,-0.09,-0.08,-0.25,0.9,1.11,0.3,0.78,-0.3,0.41,-0.44,-0.33,-0.1,-0.14,-0.45,-0.74,-0.47,-0.33,-0.21,0.045833,0.145,-0.17,-0.01,-0.21,0.27,-0.19,-0.35,-0.03,0.09,0.16,0.07,-0.24,-0.03,0.4,0.23,R.32.01.01
0.46,-0.49,-0.25,-0.27,0.08,-0.03,0.38,0.1,0.12,0.04,0.18,0.12,0.03,-0.03,-0.09,-0.06,-0.19,-0.38,-0.33,-0.06,0.15,-0.02,-0.11,-0.1,-0.01,0.05,0.04,0.03,0.3,0.09,-0.05,-0.08,-0.31,0.14,-0.39,-0.01,0.22,-0.21,0.1,0.16,-0.14,-0.31,0.41,-0.05,0.09,0.15,0.87,0.08,0.29,0.23,0.03,0.15,0.23,-0.25,-0.06,-0.47,0.03,-0.29,-0.06,-0.34,-0.005455,-0.05,-0.39,0.1,0.31,-0.17,0.51,0.3,-0.06,0.24,0.3,-0.12,-0.3,-0.16,-0.16,-0.54,-0.26,R.32.01.01
-0.07875,-0.17,-0.03,-0.14,-0.21,-0.54,0.18,-0.19,0.14,-0.26,0.16,-0.07,0.09,-0.22,0.42,0.14,-0.1,-0.26,0.29,-0.14,0.24,0.33,0.21,0.23,0.29,0.29,0.13,0.1,-0.32,-0.01,-0.32,0.16,-0.23,0.1,-0.44,0.03,-0.39,-0.01,0.03,0.2,-0.11,-0.23,-0.13,0.2,0.16,0.08,-0.16,-0.1,-0.29,-0.37,-0.02,0.17,0.12,0.02,-0.01,-0.13,-0.04,0.19,0.12,0.16,-0.136667,0.21,0.14,0.16,-0.18,-0.07,-0.01,0.05,-0.46,-0.27,0.15,0.2,0.25,-0.23,0.18,0.18,0.03,R.11.04.02
-0.09,-0.2,-0.27,-0.12,0.15,-0.44,-0.19,-0.39,0.148462,-0.19,0.28,0.14,0.31,0.17,-0.09,-0.06,0.14,-0.23,-0.04,-0.02,0.31,0.14,-0.09,0.14,-0.05,0.18,0.01,0.2,0.62,0.06,-0.48,0.25,-0.04,-0.02,-0.07,-0.02,-0.19,0.22,-0.16,0.09,-0.02,-0.42,0.21,-0.14,-0.16,-0.14,0.01,0.03,-0.25,-0.41,-0.41,0.03,-0.14,-0.09,0.2,0.02,0.11,-0.04,-0.07,0.25,0.035882,0.39,0.39,-0.01,-0.29,-0.08,-0.25,0.03,0.08,-0.12,0.03,0.24,0.01,0.08,0.2,-0.1,0.2,R.20.09.07.03
-0.27,0.23,-0.07,0.3,-0.2,0.11,-0.03,-0.12,-0.3,0.19,0.23,0.26,0.23,0.27,-0.38,0.02,0.076296,-0.38,-0.24,-0.03,0.22,0.14,0.06,-0.15,0.03,0.24,0.02,0.17,0.19,-0.03,-0.18,-0.3,-0.39,-0.18,-0.13,0.2,-0.14,0.25,0.18,0.21,0.15,0.01,0.21,-0.14,-0.21,-0.07,-0.14,-0.29,0.07,-0.08,0.03,-0.06,0.3,-0.22,0.03,-0.11,-0.11,-0.1,0.07,0.097368,0.08,0.35,0.18,0.18,-0.19,0.13,-0.29,-0.07,-0.04,0.07,0.02,0.1,-0.18,0.32,0.1,-0.07,-0.08,R.20.09.07.03
-0.07,0.28,0.25,-0.03,0.02,-0.15,0.18,0.31,0.48,-0.3,0,-0.05,-0.02,-0.15,-0.32,-0.07,0.17,-0.26,0.24,-0.23,-0.03,0.19,-0.12,0.32,0.58,-0.35,-0.22,-0.23,-0.41,-0.11,-0.48,0.21,-0.09,0.51,0.01,0.28,-0.43,0.02,-0.15,-0.22,-0.43,0.18,-0.25,0.38,0.51,0.48,-0.45,-0.09,0.03,-0.04,-0.01,-0.32,-0.04,-0.05,-0.05,-0.05,0.29,0.25,0.1,0.35,0.035882,-0.15,0.23,0.67,-0.53,-0.43,0.17,0.57,0.2,0.18,0.12,-0.03,-0.31,0.26,-0.24,-0.29,-0.33,R.20.09.07.03
0.44,0.38,-1.36,-1.47,-0.2,-0.11,0.28,0.44,0.5,0.06,0,-0.1,-0.36,-0.32,0.41,-0.07,-0.09,-0.18,0.22,-0.07,-0.213684,-0.41,-0.45,-0.13,-0.03,-0.29,0.29,-0.59,0.38,1.01,0.33,0.7,0.02,0.42,0.07,-0.18,0.94,-0.96,0.257333,-0.23,0.3,0.04,0.316667,-0.99,-0.03,-0.63,-1.08,-0.16,1.3,0.99,0.43,0.05,-0.34,-0.72,-1.24,0.72,0.92,0.8,0.092941,0.06,-0.24,-0.66,-0.83,-0.45,-0.38,-0.08,-0.01,0.24,0.17,0.45,0.11,0.02,0.07,-0.1,0.2,-0.04,-0.19,R.10.03.02
0.49,0.26,-0.45,-0.32,0.07,-0.04,0.44,0.31,0.26,-0.21,0.19,0.07,-0.07,-0.3,-0.07,0.14,0.26,-0.25,0.02,-0.23,-0.38,-0.19,0.2,0.39,0.5,0.1,-0.14,0.02,-0.17,-0.09,-0.42,0.45,-0.19,0.47,-0.09,0.16,-0.53,-0.01,-0.14,-0.21,-0.46,-0.24,-0.15,0.29,-0.02,0.28,-0.45,0.05,0.24,0.29,-0.32,-0.18,-0.11,-0.19,0.09,0.21,0.5,0.25,0.04,-0.098125,0.02,-0.3,-0.12,0.05,0.03,-0.28,-0.26,0.29,-0.28,0.13,0.2,0,-0.49,0.25,0.08,0.24,0.03,R.10.03.02
-0.3,-0.64,-0.47,0.24,0.31,0.35,0.01,-0.13,0.18,-0.24,0.11,-0.1,0.1,-0.07,0.01,0.09,0.07,-0.3,-0.08,-0.24,0.04,-0.12,-1.05,-0.28,-0.61,-0.07,0.19,-0.1,0.04,0.27,0.38,0.25,0.31,0.06,-0.09,-0.38,0.19,-0.49,0.69,-0.3,0.84,-0.04,1,-0.32,-0.25,-0.21,0.53,0.43,0.47,0.49,0.36,-0.11,-0.02,0.08,-0.07,-0.26,-0.48,-0.28,-0.28,-0.18,-0.31,-0.02,-0.34,0.44,0.2,-0.04,-0.23,-0.21,-0.5,-0.45,-0.14,0.12,0.12,-0.19,0.37,0.11,0.41,R.20.01.13
0,-0.18,-0.09,-0.17,-0.68,-0.22,0.26,-0.07,-0.65,0.12,-0.07,0.28,0.45,-0.14,0.11,-0.14,-0.2,-0.13,0.15,0.7,0.05,0.18,-0.12,0,-0.45,-0.49,0.32,-0.47,0.54,-0.23,0.15,-0.34,0.26,0.33,0.27,0.19,0.26,-0.51,0.07,-0.51,0.92,0.16,1.28,-0.47,-0.42,-0.73,-0.16,-0.32,-0.69,-0.74,-1.3,-0.49,-0.41,-0.75,-0.53,0.12,0.24,0.42,0.69,0.605,1.1,1.49,1.34,-0.11,0.31,-0.09,-0.15,-0.76,-0.76,-0.58,-0.34,0.03,0.38,0.21,0.48,0.72,0.68,R.01.07
0.01,-0.32,-0.29,0.28,0.14,-0.03,0,-0.29,-0.09,-0.01,0.12,0.12,0.07,0.04,-0.25,-0.35,-0.13,-0.31,0.26,-0.2,0.48,0.43,-0.07,0.22,0.4,0.15,-0.78,0.16,0.26,0.3,-0.78,0.29,0.26,-0.05,-0.42,0.11,-0.51,0.19,-0.44,0.26,-0.75,-0.28,-0.46,0.6,0.51,0.86,-0.35,-0.77,-0.5,-0.42,-0.01,0.46,0.36,0.27,0.14,-0.21,-0.22,0.16,0.06,0.41,0.0564,0.19,0.42,0.9,-0.03,-0.14,0.01,0.28,0.27,0.25,-0.06,-0.14,-0.23,-0.18,-0.2,-0.55,-0.18,R.11.04.03.01
0.53,-0.62,0.23,0.04,0.13,-0.11,0.63,-0.15,0.43,0.12,0.25,0.04,-0.07,-0.18,-0.16,-0.15,-0.15,-0.195429,-0.47,-0.11,0.01,-0.07,-0.46,-0.16,0.1,-0.02,0.4,-0.11,0.01,0.06,0.02,-0.29,-0.32,0.19,-0.13,-0.01,0.22,-0.32,0.02,-0.31,0.18,0.18,0.58,-0.05,-0.05,0.24,-0.26,-0.4,0.1,0.11,-0.02,-0.07,-0.14,-0.02,-0.03,0.16,0.45,0.18,-0.1,0.21,0.0564,-0.09,-0.08,0.7,-0.2,0.06,0.06,0.25,-0.07,0.23,0.01,-0.16,-0.2,-0.07,-0.28,-0.2,-0.12,R.11.04.03.01
0.01,0.37,-0.54,-0.06,0.22,-0.92,-0.34,-0.41,0.06,-0.32,0.41,0.19,0.19,0.01,-0.03,0.11,0.3,0.04,0.27,0.23,-0.14,0.12,0.45,0.06,-0.06,0.44,-0.41,0.67,0.08,0.36,-0.21,0.27,-0.21,0.24,-0.19,0.19,-0.03,0.23,0.35,0,-0.08,-1.02,-0.24,-0.13,-0.35,-0.43,-0.38,0.05,0,0.07,0.2,-0.17,0.24,0.1,-0.07,-0.05,-0.05,-0.38,0.18,0.077391,0.08,0.09,0.1,-0.62,-0.66,-0.86,-0.35,0.3,0.55,0.28,0.64,0.42,0.36,0.14,-0.01,-0.18,0,R.11.04.03.01
-0.43,-1.15,-0.2,-0.114412,-0.14,0.29,-0.22,-0.04,-0.45,0.31,-0.28,0.16,0.08,0.42,-0.22,0.05,0.05,-0.05,-0.24,0.22,0.08,0,-0.07,0,-0.28,0.82,-0.13,-0.57,0.41,-0.21,-0.13,-0.21,0.4,-0.59,-0.53,0.67,0.31,-0.1,0.1,-0.13,0.49,0.55,0.38,-0.66,-0.23,-0.26,0.69,-0.22,-0.99,-0.65,0.04,0.31,0.43,0.28,0.24,-0.22,-0.45,-0.22,-0.14,0.23,0.08,0.41,0.2,0.37,0.42,0.31,-0.17,0,0.08,-0.09,-0.18,-0.32,-0.32,0.07,-0.22,-0.02,0.07,R.11.04.03.01
-0.32,0.11,0.18,-0.03,0.41,-0.28,0.02,-0.05,0.06,-0.23,0.39,0.1,0.24,-0.06,0.1,-0.26,0.06,-0.2,0.21,-0.17,-0.02,-0.31,-0.4,-0.57,-0.55,-0.03,0.54,0.28,0.51,0.25,0.71,0.24,0.45,0.12,0.35,-0.35,-0.23,-0.03,-0.23,0.06,0.37,-0.36,0.08,-0.26,-0.48,-0.46,-0.41,0.06,-0.26,0.01,-0.11,-0.23,-0.14,-0.28,-0.2,0.35,0.22,-0.028889,-0.38,0.37,0.47,0.46,0.08,-0.21,-0.02,-0.13,-0.05,-0.03,0.01,0.28,-0.11,-0.13,-0.13,-0.05,0.34,0.04,0.16,R.99
0.03,-0.58,-1,1.09,-0.02,0.56,0.53,0.08,0.23,-0.21,0.29,-0.18,-0.19,0.18,-0.43,0.01,-0.26,-0.32,-0.33,-0.14,0.3,-0.1,-0.1,-0.23,-0.21,-0.06,-0.71,-0.37,-0.28,-0.66,-0.86,-0.03,-0.73,-0.24,-0.97,0.67,-0.2,0.34,-0.028824,-0.16,-0.54,0.26,0.32,1.42,1.44,1.89,1.12,-0.47,-0.94,-0.31,-0.13,-0.17,0.2,0,0.02,0.07,0.54,0.27,0.02,-0.04,-0.16,-0.010526,0.100526,0.59,-0.08,0.26,0.28,-0.89,-0.78,-0.54,0.29,0.54,-0.21,-0.42,0.23,0.76,-0.03,R.99
0,-0.04,-0.1,-0.04,0.34,0.61,0.08,-0.22,0.15,-0.06,0.18,0.02,-0.11,-0.15,-0.33,-0.37,-0.09,-0.31,0.19,-0.03,0.16,-0.06,-0.11,-0.36,-0.27,0.26,0.38,0.51,0.27,0.31,0.17,0.04,-0.49,-0.22,-0.24,-0.76,0.08,0.26,0.77,0.26,0.48,-0.22,-0.32,-0.21,-0.49,-0.11,0.11,-0.5,-0.67,-0.05,0.19,0.18,0.24,0.5,0.51,0.01,-0.35,-0.52,-0.05,-0.16,0.005789,0.15,0.39,1.35,-0.39,-0.29,-0.34,-0.22,-0.27,-0.07,0.12,0.26,0.05,-0.05,0.24,-0.01,-0.37,R.20.03
0.43,0.08,-0.32,0.01,-0.48,-0.51,0.08,0.07,0,0.04,0.1,0,-0.05,0.12,-0.24,0.21,-0.16,0,0,0.47,0.32,0.04,0.28,0.27,-0.1,-0.02,0,0.17,-0.37,-0.16,-0.34,-1.83,0.1,1.1,-0.06,0.92,0.06,0.39,0.11,0.11,-0.02,0.17,0.79,0.22,0.18,-1.98,-0.74,-0.08,0.19,-0.25,0.27,-0.04,0.22,0.03,-0.01,0.07,0.12,-0.07,0.12,0.25,0.005789,0.12,-0.2,-0.83,-0.77,-0.51,-0.56,-0.31,0.25,0.13,0.56,0.45,0.44,0.12,0.37,0.58,0.08,R.20.03
0.24,0.04,0.04,-0.15,-0.1,-0.008519,0.28,0.04,-0.01,0.03,0.06,0.11,0.25,-0.08,0.08,0.06,-0.12,-0.22,-0.18,0.17,-0.32,-0.03,-1.33,-0.14,-0.59,-0.51,0.39,-0.22,0.29,-0.92,0.42,-0.59,0.04,-0.09,0.77,0.68,0.87,-0.22,0.95,-0.35,1.19,0.56,0.52,-0.74,-0.47,-0.51,0.38,-0.53,-0.47,-0.59,-1.14,-0.5,-0.66,-0.4,0.18,0.68,0.77,-0.06,0.57,0.71,1.05,0.084167,0.09875,0.22,0,0.04,0.11,0.04,0.02,0.02,-0.25,0.17,0.02,0.04,-0.12,-0.37,0.06,R.20.03
-0.22,0.66,-0.32,-0.04,-0.35,-0.06,-0.25,-0.21,-0.03,0.32,0.38,-0.1,0.15,0.02,0.01,-0.01,0.1,-0.1,0.25,-0.08,0.06,-0.12,-0.17,-0.39,-0.53,-0.1,0.48,0.02,0.78,-0.14,0.4,-0.14,-0.17,0.362222,0.54,0.17,0.44,-0.62,0.48,0.07,0.5,-0.07,0.19,-0.87,-0.41,-0.46,-0.36,-0.29,-0.27,-0.27,-0.66,-0.09,0.1,-0.14,-0.03,0.59,0.49,0.22,0.25,0.505,0.03,0.33,0.1,-0.3,-0.08,-0.4,-0.38,-0.31,-0.08,-0.2,0.53,0.2,0.31,0.19,0.05,0.18,0.29,R.14.07.02.02
-0.34,-0.43,-0.54,0.18,0.07,-0.09,0.45,0.22,0.06,-0.44,-0.04,-0.3,-0.04,0.24,0.05,0.22,-0.15,0,0,-0.07,-0.1,-0.09,-0.42,-0.87,-0.53,-0.32,0.008889,-0.02,-0.083333,0,-0.234444,0.2,1.08,0.15,-0.182222,-0.27,0.09375,-0.04,-0.016667,0.08,0.114444,0.121111,0.01,0.47,0.28,0.21,0.09,0.35,0.03,-0.19,-0.19,-0.45,-0.11,0.28,0.16,0.35,0.03,0,-0.16,-0.07,-0.13,0.1475,0.03375,-0.23,-0.65,-0.12,-0.26,-0.23,0.17,-0.01,0.29,0.18,0.2,0.12,0.14,0.24,0.17,R.14.13
0.08,-0.71,-0.22,0.19,-0.06,-0.01,0.06,0.2,0.056,0.08,0.15,0.24,0.21,0.13,-0.61,-0.058039,0.06,-0.162549,-0.02,-0.36,0.1,-0.19,-0.138085,-0.20125,-0.084583,0.040417,-0.1,-0.043333,0.18,-0.067917,0.24,-0.040625,-0.11,0.125833,-0.22,0.025,0.257391,0.008511,0.097955,-0.012292,0.175778,-0.175556,0.150222,-0.07,-0.086383,-0.014375,1.5,0.43,0.48,0.53,-0.01,-1.16,-0.52,-0.01,0.26,-0.33,-0.42,-1.16,-0.16,0.31,0.26,0.098222,0.067111,-1.34,0.02,0.28,-1.04,-1.15,-0.61,0.01,0.6,0.79,0.74,0.42,0.67,0.51,0.11,R.01.06
0.01,-0.71,-0.42,0.34,0.17,0.43,-0.04,0.08,-0.24,-0.37,0.08,-0.22,0.04549,0.35,0.11,0.13,0.23,-0.01,-0.64,-0.0254,-0.24,0.17,0.41,0.26,-0.05,-0.31,-0.48,-0.24,0.22,0,-1,-1.48,0.47,-0.13,-0.28,0.31,0.13,-0.2,0.2,0.55,0.42,0.03,0.66,0.23,0.26,0.02,1.25,0.72,0.42,0.22,-0.92,-0.35,0.05,-0.52,-0.11,-0.35,-0.17,-0.25,-0.09,-0.11,0.2,0.08,-0.09,0.45,-0.03,-0.08,0.19,-0.2,-0.07,-0.55,-0.03,0.13,-0.1,-0.03,-0.01,0.3,0.04,R.01.06
0.07,-0.15,-1.15,0.03,0.05,0.02,0.23,0.08,0.14,-0.09,0.16,0.13,0.11,-0.09,-0.24,0.01,-0.06,-0.25,-0.06,-0.24,0.23,-0.13,-0.138085,-0.20125,-0.084583,0.040417,0.087021,-0.043333,0.065319,-0.067917,-0.045652,-0.040625,-0.067391,0.125833,0.032979,0.025,0.257391,0.008511,0.097955,-0.012292,0.175778,-0.175556,0.150222,-0.07,-0.086383,-0.014375,0.88,0.25,-0.22,0.01,-0.06,0.06,0.04,-0.02,0.15,-0.53,-0.02,-0.29,-0.33,0.01,-0.02,-0.09,0.2,0.3,0.1,-0.3,-0.24,0.04,-0.21,-0.03,0.02,0.14,-0.19,0.05,0.1,0.13,0.1,R.01.06
-0.54,-0.94,-0.06,0.68,0.94,-0.25,0.02,-0.17,0.056,0,0.5,0,-0.34,-0.29,-0.34,-0.03,-0.37,0.57,-0.02,-0.25,-0.029375,-0.048571,-0.24,0,-0.14,-0.26,0.08,-0.1,0.66,0.02,0.16,-0.17,-0.44,-0.22,0.03,0.1,-0.03,-0.34,0.22,-0.07,0.45,-0.15,0.72,-0.1,-0.15,-0.04,0.91,1,-0.05,0.11,-0.16,-0.21,-0.3,-0.78,0.21,0.05,0.43,-0.12,-0.18,-0.33,-0.57,0.098222,0.067111,-0.36,0.23,-0.31,-0.83,-1.46,-1.02,-0.34,0.13,0.64,0.41,0.24,1.08,1.06,0.53,R.01.06
0.34,0.36,0.03,-0.49,-0.01,0.29,0.13,0.36,0.03,0.2,-0.08,-0.31,0.1,0.14,0.06,-0.15,0.06,-0.31,-0.01,-0.04,-0.28,-0.19,0.09,0.2,0.31,0.36,0.56,-0.03,0.18,-0.25,-0.85,-0.46,-0.39,-0.17,-0.21,-0.07,0.13,0.09,-0.42,0.21,-0.27,0.2,-0.31,0.18,0.27,0.64,-0.03,-0.1,0.55,0.54,0.26,-0.14,0.12,-0.06,-0.41,0.5,0.06,0.023333,-0.3,-0.35,-0.24,-0.24,-0.16,-0.77,0.86,-0.58,-0.28,-0.51,0.11,-0.01,0.36,0.01,0.2,0.18,0.07,0.13,0.23,R.01.06
